"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TOBS","WESD","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-01-31","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-01","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-02","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-03","0.03",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-04","0.15",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-05","0.41","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-06","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-07","0.02",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-08","0.33",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-09","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-10","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-11","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-12","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-13","0.14",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-14","0.24",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-15","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-16","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-17","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-18","0.55",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-19","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-20","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-21","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-22","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-23","0.12",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-24","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-25","0.74",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-26","0.40",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-27","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-02-28","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-01","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-02","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-03","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-04","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-05","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-06","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-07","0.03",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-08","0.03",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-09","0.00",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-10","0.56",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-11","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-12","0.03",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-13","0.44",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-14","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-15","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-16","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-17","0.02",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-18","0.08",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-19","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-20","0.03",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-21","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-22","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-23","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-24","1.37",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-25","0.60",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-26","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-27","0.00",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-28","0.00",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-29","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-30","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-03-31","0.00",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-01","0.03",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-02","0.00",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-03","0.00",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-04","0.38",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-05","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-06","1.25",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-07","0.33",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-08","0.69",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-09","0.03",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-10","0.01",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-11","0.00",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-12","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-13","0.00",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-14","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-15","0.01",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-16","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-17","0.13",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-18","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-19","2.65",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-20","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-21","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-22","0.00",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-23","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-24","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-25","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-26","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-27","0.10",,,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-28","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-29","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0010","EATONTOWN 1.2 NE, NJ US","2022-04-30","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-01","0.02",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-02","1.11",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-03","0.25",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-04","0.01",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-05","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-06","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-07","2.10",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-08","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-09","1.72",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-10","0.07",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-12","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-13","0.07",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-14","0.02",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-15","1.71",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-16","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-17","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-18","0.40",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-19","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-20","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-21","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-22","0.03",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-23","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-24","0.00",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-25","0.06",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-26","0.02",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-27","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-28","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-29","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-30","0.65",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-07-31","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-01","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-02","0.02",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-03","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-04","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-05","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-06","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-07","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-08","0.71",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-09","0.12",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-10","0.00",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-11","0.61",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-12","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-13","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-14","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-15","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-16","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-17","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-18","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-19","0.07",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-20","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-21","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-22","1.75",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-23","1.62",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-24","0.10",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-25","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-26","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-27","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-28","0.33",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-29","0.64",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-30","0.01",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-08-31","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-01","0.05",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-02","4.00",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-03","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-04","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-05","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-06","0.05",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-07","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-08","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-09","0.08",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-10","0.22",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-11","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-12","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-13","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-14","0.74",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-15","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-16","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-17","0.18",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-18","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-19","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-20","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-21","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-22","0.03",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-23","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-24","1.42",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-25","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-26","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-27","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-28","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-29","0.06",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-09-30","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-01","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-02","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-03","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-04","0.00",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-05","0.09",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-06","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-07","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-08","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-09","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-10","0.02",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-11","0.23",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-12","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-13","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-14","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-15","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-16","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-17","0.30",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-18","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-19","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-20","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-21","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-22","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-23","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-24","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-25","0.00",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-26","3.34",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-27","1.00",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-28","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-29","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-30","0.77",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-10-31","0.40",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-11-01","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-11-02","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-11-03","0.02",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-11-04","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-11-05","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-11-06","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-11-07","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-11-08","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-11-09","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-11-10","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-11-11","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-11-12","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-11-13","0.30",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-11-14","0.25",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-11-15","0.05",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-11-16","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-11-17","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-11-18","0.00","0.0",,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-11-19","0.07",,,,,,,,,,,,,,
"US1NJMN0011","MIDDLETOWN TWP 3.6 NW, NJ US","2021-11-20","0.00","0.0",,,,,,,,,,,,,
